product_id,manufacturer,product_name,product_description,size,weight,price,discount_price,bulk_price,bulk_price_per_unit,units_sold_12m,stock_level,revenue,stock_value,discount_pct,discount_amount_pct,avg_sentiment
GAD066,Gadgetronix,Glumbox,USB-C hub with HDMI and SD reader,Small,2.68,180.79,134.53,391.21,130.4,843,343,152405.97,62010.969999999994,25.587698434647933,25.587698434647933,0.520434
GAD067,Gadgetronix,ClipTrik,Rechargeable pocket torch with clip,Small,0.77,100.87,77.07,234.12,78.04,807,403,81402.09,40650.61,23.59472588480223,23.59472588480223,0.481146
GAD068,Gadgetronix,TwizzlerGo,Magnetic phone stand with auto-rotate,Large,1.5,110.24,90.17,234.01,78.0,272,45,29985.28,4960.8,18.205732946298976,18.205732946298976,0.445172
GAD069,Gadgetronix,NoodleGrip,Wireless charging pad for smart glasses,Large,2.25,139.93,104.12,266.85,88.95,518,168,72483.74,23508.24,25.591367112127493,25.591367112127493,0.442388
GAD070,Gadgetronix,HyperWhizz,Smart mug that keeps coffee warm,Medium,2.18,149.99,132.14,325.72,108.57,273,384,40947.270000000004,57596.16,11.900793386225763,11.900793386225763,0.482424
GAD071,Gadgetronix,BlopTron,Wireless charging pad for smart glasses,Medium,2.25,204.56,183.79,483.41,161.14,114,334,23319.84,68323.04,10.153500195541655,10.153500195541655,0.50337
GAD072,Gadgetronix,Blinkatron,Miniature camera with night vision,Large,0.71,274.83,198.67,655.56,218.52,318,289,87395.93999999999,79425.87,27.711676308991013,27.711676308991013,0.45861
GAD073,Gadgetronix,GrinderBox,Magnetic phone stand with auto-rotate,Small,3.99,299.23,246.77,713.93,237.98,276,175,82587.48000000001,52365.25,17.53166460582161,17.53166460582161,0.504564
GAD074,Gadgetronix,HyperWhizz,Wireless charging pad for smart glasses,Large,3.92,152.56,113.66,403.5,134.5,128,434,19527.68,66211.04000000001,25.498164656528584,25.498164656528584,0.46277799999999997
GAD075,Gadgetronix,SquiggleBit,Fingerprint lock for backpack zippers,Medium,3.03,223.53,197.31,466.26,155.42,835,238,186647.55,53200.14,11.72996913166018,11.72996913166018,0.472586
GAD076,Gadgetronix,Doodler,Compact air purifier for desktops,Small,2.19,84.9,65.59,195.56,65.19,57,352,4839.3,29884.800000000003,22.74440518256773,22.74440518256773,0.496524
GAD077,Gadgetronix,Cruncher,Touchscreen remote for all devices,Large,0.62,198.3,163.03,362.66,120.89,261,403,51756.3,79914.90000000001,17.786182551689365,17.786182551689365,0.44685400000000003
GAD078,Gadgetronix,Doodler,Magnetic phone stand with auto-rotate,Medium,2.9,145.05,136.0,337.07,112.36,795,366,115314.75000000001,53088.3,6.2392278524646745,6.2392278524646745,0.40214800000000006
GAD079,Gadgetronix,JibberJaw,Compact air purifier for desktops,Small,4.01,283.35,237.62,650.9,216.97,540,390,153009.0,110506.50000000001,16.139050644079763,16.139050644079763,0.447166
GAD080,Gadgetronix,Noodlify,Wireless earbuds with noise isolation,Medium,1.07,161.96,121.97,336.83,112.28,967,81,156615.32,13118.76,24.691281797974813,24.691281797974813,0.407548
GAD081,Gadgetronix,Twitchbit,USB-C hub with HDMI and SD reader,Large,0.84,274.85,252.28,496.04,165.35,228,461,62665.8,126705.85,8.211751864653454,8.211751864653454,0.41867200000000004
GAD082,Gadgetronix,Fiddlobox,Portable Bluetooth speaker with LED lights,Large,2.64,255.43,220.17,552.5,184.17,725,359,185186.75,91699.37,13.80417335473516,13.80417335473516,0.483082
GAD083,Gadgetronix,JoltSphere,Keypad wallet with anti-theft lock,Medium,4.36,60.99,48.8,126.01,42.0,792,458,48304.08,27933.420000000002,19.986883095589448,19.986883095589448,0.433252
GAD084,Gadgetronix,SnappleKit,Digital notepad with cloud sync,Medium,2.84,98.65,69.1,188.55,62.85,190,122,18743.5,12035.300000000001,29.954384186518002,29.954384186518002,0.515536
GAD085,Gadgetronix,Razzlemat,Mini drone with gesture control,Large,3.76,223.35,197.05,589.97,196.66,515,230,115025.25,51370.5,11.775240653682554,11.775240653682554,0.50714
GAD086,Gadgetronix,GrinderBox,Miniature camera with night vision,Large,2.75,46.16,35.27,93.87,31.29,486,244,22433.76,11263.039999999999,23.591854419410733,23.591854419410733,0.44235399999999997
GAD087,Gadgetronix,VibeNator,Wireless earbuds with noise isolation,Medium,1.71,175.63,131.03,471.45,157.15,239,46,41975.57,8078.98,25.394294824346638,25.394294824346638,0.400718
GAD088,Gadgetronix,Jankomatic,Pocket-sized projector for mobile use,Medium,0.84,154.61,135.77,359.79,119.93,220,120,34014.200000000004,18553.2,12.185498997477525,12.185498997477525,0.45496200000000003
GAD089,Gadgetronix,Razzlemat,Smart keychain with voice locator,Medium,4.94,60.97,57.36,110.19,36.73,986,495,60116.42,30180.149999999998,5.920944726914875,5.920944726914875,0.40226599999999996
GAD090,Gadgetronix,Gizmole,Mini drone with gesture control,Large,1.05,282.14,222.95,751.21,250.4,142,423,40063.88,119345.22,20.978946622244276,20.978946622244276,0.42798200000000003
GAD091,Gadgetronix,Cruncher,Smart mug that keeps coffee warm,Large,2.18,65.17,47.61,158.29,52.76,931,493,60673.270000000004,32128.81,26.944913303667335,26.944913303667335,0.534332
GAD092,Gadgetronix,ZapTronix,Wireless earbuds with noise isolation,Small,0.65,206.51,167.39,502.07,167.36,288,229,59474.88,47290.79,18.943392571788294,18.943392571788294,0.535786
GAD093,Gadgetronix,Snorkelator,Miniature camera with night vision,Small,0.31,210.5,163.57,418.87,139.62,863,27,181661.5,5683.5,22.29453681710214,22.29453681710214,0.347562
GAD094,Gadgetronix,FuzzleJet,Compact air purifier for desktops,Medium,2.31,99.27,92.95,254.5,84.83,420,440,41693.4,43678.799999999996,6.366475269467103,6.366475269467103,0.48501400000000006
GAD095,Gadgetronix,ZingBang,Multi-tool pen with stylus and laser,Medium,1.47,136.12,110.6,324.13,108.04,977,44,132989.24,5989.280000000001,18.74816338524832,18.74816338524832,0.531212
GAD096,Gadgetronix,ZapTronix,USB-C hub with HDMI and SD reader,Large,4.32,292.51,219.34,528.84,176.28,974,400,284904.74,117004.0,25.014529417797675,25.014529417797675,0.501776
GAD097,Gadgetronix,Blurbot,Pocket-sized projector for mobile use,Large,2.69,76.78,55.86,173.31,57.77,931,197,71482.18000000001,15125.66,27.246678822610054,27.246678822610054,0.5314719999999999
GAD098,Gadgetronix,ZingBang,Portable Bluetooth speaker with LED lights,Small,3.12,292.35,267.01,686.86,228.95,732,122,214000.2,35666.700000000004,8.667692833931941,8.667692833931941,0.464164
GAD099,Gadgetronix,Razzlemat,USB-C hub with HDMI and SD reader,Large,2.51,271.31,256.41,563.55,187.85,25,156,6782.75,42324.36,5.491872765471224,5.491872765471224,0.5219
GAD100,Gadgetronix,SquiggleBit,Smart alarm clock with sunrise light,Medium,4.24,36.09,32.91,68.66,22.89,115,265,4150.35,9563.85,8.81130507065671,8.81130507065671,0.314932
ZAP001,ZapWorks,Blinkatron,Smart mug that keeps coffee warm,Medium,1.2,293.9,234.64,666.85,222.28,359,494,105510.09999999999,145186.59999999998,20.1633208574345,20.1633208574345,-0.214774
ZAP002,ZapWorks,VibeNator,Miniature camera with night vision,Medium,4.87,67.71,50.37,155.38,51.79,668,301,45230.28,20380.71,25.609215773150197,25.609215773150197,-0.300998
ZAP003,ZapWorks,YibberJaw,Smart alarm clock with sunrise light,Large,0.27,74.88,68.78,191.06,63.69,886,400,66343.68,29952.0,8.146367521367514,8.146367521367514,-0.294288
ZAP004,ZapWorks,Gadgetize,USB-C hub with HDMI and SD reader,Small,1.09,156.53,129.91,422.04,140.68,252,238,39445.56,37254.14,17.006324666198175,17.006324666198175,-0.262776
ZAP005,ZapWorks,Zaptastic,Solar-powered motion sensor light,Large,3.13,158.13,141.48,322.14,107.38,22,21,3478.8599999999997,3320.73,10.529311326124079,10.529311326124079,-0.274178
ZAP006,ZapWorks,Wizzler,Smart alarm clock with sunrise light,Small,3.35,258.48,211.13,636.52,212.17,318,8,82196.64,2067.84,18.318632002476022,18.318632002476022,-0.22128
ZAP007,ZapWorks,ModBox,Wireless earbuds with noise isolation,Large,4.94,189.26,150.24,472.73,157.58,245,423,46368.7,80056.98,20.617140441720377,20.617140441720377,-0.292484
ZAP008,ZapWorks,BopTuner,Smart alarm clock with sunrise light,Large,0.77,231.47,204.68,553.57,184.52,756,197,174991.32,45599.59,11.573854063161528,11.573854063161528,-0.272296
ZAP009,ZapWorks,Blurbot,Rechargeable pocket torch with clip,Medium,2.54,52.92,38.92,99.86,33.29,145,28,7673.400000000001,1481.76,26.455026455026452,26.455026455026452,-0.324628
ZAP010,ZapWorks,Twitchbit,USB-C hub with HDMI and SD reader,Small,4.49,123.85,116.34,319.17,106.39,588,294,72823.8,36411.9,6.0637868389180385,6.0637868389180385,-0.261426
ZAP011,ZapWorks,Doohickler,Touchscreen remote for all devices,Medium,0.4,10.4,9.14,26.28,8.76,411,238,4274.400000000001,2475.2000000000003,12.115384615384613,12.115384615384613,-0.307696
ZAP012,ZapWorks,Doohickler,Touchscreen remote for all devices,Large,4.1,222.32,209.15,508.17,169.39,818,445,181857.75999999998,98932.4,5.923893486865774,5.923893486865774,-0.343806
ZAP013,ZapWorks,Clunkatron,USB-C hub with HDMI and SD reader,Medium,5.0,167.63,118.89,334.29,111.43,126,209,21121.38,35034.67,29.07594106066933,29.07594106066933,-0.29967
ZAP014,ZapWorks,Doohickler,Fingerprint lock for backpack zippers,Small,0.24,107.93,93.85,204.22,68.07,454,221,49000.22,23852.530000000002,13.045492448809423,13.045492448809423,-0.291024
ZAP015,ZapWorks,BlopTron,Magnetic phone stand with auto-rotate,Small,1.97,184.17,132.99,356.59,118.86,673,361,123946.40999999999,66485.37,27.789542270728123,27.789542270728123,-0.20747999999999997
ZAP016,ZapWorks,Snazzler,Smart mug that keeps coffee warm,Large,3.94,271.74,202.04,605.19,201.73,176,488,47826.240000000005,132609.12,25.649517921542657,25.649517921542657,-0.29947199999999996
ZAP017,ZapWorks,ModBox,Mini drone with gesture control,Large,2.33,30.38,28.35,67.8,22.6,478,186,14521.64,5650.679999999999,6.682027649769577,6.682027649769577,-0.30480999999999997
ZAP018,ZapWorks,Snaggle,Smart mug that keeps coffee warm,Small,2.22,136.89,123.32,349.37,116.46,644,478,88157.15999999999,65433.41999999999,9.913068887427858,9.913068887427858,-0.326072
ZAP019,ZapWorks,Blinkatron,Smart keychain with voice locator,Medium,3.88,82.71,71.13,158.9,52.97,464,62,38377.439999999995,5128.0199999999995,14.000725426187884,14.000725426187884,-0.296886
ZAP020,ZapWorks,Twitchbit,Digital notepad with cloud sync,Large,3.46,62.54,57.58,151.17,50.39,189,305,11820.06,19074.7,7.930924208506557,7.930924208506557,-0.36675399999999997
ZAP021,ZapWorks,BloopBot,USB-C hub with HDMI and SD reader,Large,0.5,84.95,78.21,179.16,59.72,421,178,35763.950000000004,15121.1,7.9340788699234945,7.9340788699234945,-0.33514000000000005
ZAP022,ZapWorks,Clunkatron,Wireless charging pad for smart glasses,Small,1.83,125.22,98.64,330.44,110.15,465,459,58227.3,57475.979999999996,21.226641111643506,21.226641111643506,-0.33196999999999993
ZAP023,ZapWorks,Whizzomatic,USB-C hub with HDMI and SD reader,Large,4.9,129.04,117.9,285.65,95.22,333,458,42970.32,59100.32,8.632982021078725,8.632982021078725,-0.250594
ZAP024,ZapWorks,GadgetGrip,Rechargeable pocket torch with clip,Large,0.29,117.58,86.84,259.04,86.35,41,303,4820.78,35626.74,26.143902024153764,26.143902024153764,-0.2155
ZAP025,ZapWorks,ZapperDot,Multi-tool pen with stylus and laser,Medium,1.7,227.71,188.83,465.4,155.13,994,184,226343.74000000002,41898.64,17.074348952615164,17.074348952615164,-0.31085
ZAP026,ZapWorks,RazzlePlug,Portable Bluetooth speaker with LED lights,Small,3.01,209.11,163.18,430.63,143.54,719,321,150350.09,67124.31,21.964516283295872,21.964516283295872,-0.274184
ZAP027,ZapWorks,TinkerBud,Keypad wallet with anti-theft lock,Large,0.79,190.21,143.8,453.06,151.02,396,165,75323.16,31384.65,24.399348088954312,24.399348088954312,-0.297064
ZAP028,ZapWorks,BopTuner,Smart mug that keeps coffee warm,Large,3.71,185.9,139.33,479.49,159.83,768,129,142771.2,23981.100000000002,25.051102743410432,25.051102743410432,-0.294288
ZAP029,ZapWorks,BuzzCuff,Touchscreen remote for all devices,Small,3.09,213.42,182.97,473.87,157.96,642,150,137015.63999999998,32012.999999999996,14.26764127073376,14.26764127073376,-0.33051200000000003
ZAP030,ZapWorks,Gadgetize,Keypad wallet with anti-theft lock,Small,1.05,266.37,242.17,639.8,213.27,501,87,133451.37,23174.19,9.085107181739692,9.085107181739692,-0.206226
ZAP031,ZapWorks,Doodadster,Miniature camera with night vision,Large,2.41,167.67,124.82,314.65,104.88,26,221,4359.42,37055.07,25.556151965169676,25.556151965169676,-0.291478
ZAP032,ZapWorks,Blurbot,Multi-tool pen with stylus and laser,Small,1.83,272.89,255.58,555.07,185.02,777,495,212035.53,135080.55,6.343215214921755,6.343215214921755,-0.293434
ZAP033,ZapWorks,BloopBot,Wireless charging pad for smart glasses,Large,1.39,295.3,236.18,577.17,192.39,1000,104,295300.0,30711.2,20.020318320352185,20.020318320352185,-0.28596
ZAP034,ZapWorks,GadgetGrip,Solar-powered motion sensor light,Small,4.38,24.65,19.61,51.87,17.29,196,77,4831.4,1898.05,20.44624746450304,20.44624746450304,-0.244604
ZAP035,ZapWorks,Mufflerator,Mini drone with gesture control,Medium,4.03,182.95,146.59,408.79,136.26,995,110,182035.25,20124.5,19.874282590871818,19.874282590871818,-0.300728
ZAP036,ZapWorks,FlapNZap,Digital notepad with cloud sync,Small,4.68,236.08,197.36,474.18,158.06,908,253,214360.64,59728.240000000005,16.401219925449,16.401219925449,-0.293858
ZAP037,ZapWorks,PlugNPlayr,Compact air purifier for desktops,Medium,2.14,296.33,223.02,710.1,236.7,937,153,277661.20999999996,45338.49,24.73931090338473,24.73931090338473,-0.335064
ZAP038,ZapWorks,DingPro,Digital notepad with cloud sync,Small,1.84,288.56,237.09,677.89,225.96,949,90,273843.44,25970.4,17.83684502356529,17.83684502356529,-0.296946
ZAP039,ZapWorks,DazzleBit,Mini drone with gesture control,Large,4.29,269.28,203.41,665.26,221.75,718,347,193343.03999999998,93440.15999999999,24.46152703505644,24.46152703505644,-0.11148999999999999
ZAP040,ZapWorks,NoodleGrip,Digital notepad with cloud sync,Large,2.23,157.37,136.56,350.72,116.91,83,480,13061.710000000001,75537.6,13.223613141005275,13.223613141005275,-0.272382
ZAP041,ZapWorks,ModBox,USB-C hub with HDMI and SD reader,Large,4.8,299.69,279.9,682.56,227.52,996,99,298491.24,29669.31,6.603490273282399,6.603490273282399,-0.30926200000000004
ZAP042,ZapWorks,FlopSpark,Rechargeable pocket torch with clip,Medium,4.17,137.4,96.77,368.08,122.69,697,202,95767.8,27754.800000000003,29.57059679767104,29.57059679767104,-0.260422
ZAP043,ZapWorks,ModBox,USB fan with silent motor and RGB glow,Medium,4.54,281.56,258.8,740.26,246.75,784,418,220743.04,117692.08,8.083534592981954,8.083534592981954,-0.295336
ZAP044,ZapWorks,ClickerBot,Pocket-sized projector for mobile use,Small,1.06,134.54,98.15,328.32,109.44,493,483,66328.22,64982.82,27.047718150735832,27.047718150735832,-0.329812
